SOURCE_ID,GRID_CODE,LMiIndex,LMiZScore,LMiPValue,COType
4344,23,0.01287770768,2.57633466728,0.00998539465,HH
4362,12,0.01503844261,3.00860949190,0.00262446214,HH
4396,12,0.02662790858,5.32718837197,0.00000009974,HH
4397,12,0.03177878234,6.35766787422,0.00000000020,HH
4484,5,0.01659484131,3.31998131510,0.00090023473,HH
4500,12,0.02147703482,4.29670886971,0.00001733526,HH
4501,12,0.03821737455,7.64576725203,0.00000000000,HH
4502,12,0.04980684052,9.96434613210,0.00000000000,HH
4503,12,0.02662790858,5.32718837197,0.00000009974,HH
4624,23,0.12848733292,25.70509971330,0.00000000000,HH
4625,23,0.12848733292,25.70509971330,0.00000000000,HH
4626,5,0.01517278274,3.03548546572,0.00240148798,HH
4639,9,0.01303735857,2.60827429064,0.00910000031,HH
4640,12,0.06010858805,12.02530513660,0.00000000000,HH
4641,12,0.06397174337,12.79816476330,0.00000000000,HH
4642,12,0.03821737455,7.64576725203,0.00000000000,HH
4643,12,0.03821737455,7.64576725203,0.00000000000,HH
4644,12,0.00988756885,1.97812998965,0.04791404417,HH
4749,23,0.09545601142,19.09688112870,0.00000000000,HH
4750,18,0.05984458042,11.97248799100,0.00000000000,HH
4760,23,0.13399255317,26.80646947730,0.00000000000,HH
4761,23,0.22758129741,45.52975546690,0.00000000000,HH
4762,23,0.07894035068,15.79277183640,0.00000000000,HH
4775,9,0.02991320659,5.98444234728,0.00000000217,HH
4776,23,0.10096123167,20.19825089280,0.00000000000,HH
4777,23,0.09270340130,18.54619624660,0.00000000000,HH
4884,18,0.09949283552,19.90448478480,0.00000000000,HH
4885,9,0.03613062428,7.22829373657,0.00000000000,HH
4895,9,0.04501264955,9.00522429270,0.00000000000,HH
4896,23,0.09270340130,18.54619624660,0.00000000000,HH
4897,9,0.03524242175,7.05060068096,0.00000000000,HH
4908,9,0.01126095352,2.25288817941,0.02426620036,HH
4909,9,0.01747837121,3.49673956870,0.00047098139,HH
4910,9,0.01126095352,2.25288817941,0.02426620036,HH
5004,23,0.06792991018,13.59003230820,0.00000000000,HH
5005,9,0.02636039648,5.27367012483,0.00000013372,HH
5027,9,0.01126095352,2.25288817941,0.02426620036,HH
5028,9,0.02369578890,4.74059095799,0.00000213096,HH
5029,9,0.01126095352,2.25288817941,0.02426620036,HH
5131,5,0.01019557775,2.03974999288,0.04137523284,HH
5143,9,0.01126095352,2.25288817941,0.02426620036,HH
5144,9,0.01126095352,2.25288817941,0.02426620036,HH
5153,9,0.01126095352,2.25288817941,0.02426620036,HH
5154,9,0.03613062428,7.22829373657,0.00000000000,HH
5155,9,0.01747837121,3.49673956870,0.00047098139,HH
5162,12,0.02662790858,5.32718837197,0.00000009974,HH
5163,12,0.01761387949,3.52384924303,0.00042532617,HH
5170,12,0.00988756885,1.97812998965,0.04791404417,HH
5171,12,0.06654718025,13.31340451440,0.00000000000,HH
5172,25,0.08355970471,16.71691594590,0.00000000000,HH
5252,5,0.01019557775,2.03974999288,0.04137523284,HH
5266,9,0.02014297879,4.02981873554,0.00005581988,HH
5267,9,0.03613062428,7.22829373657,0.00000000000,HH
5268,9,0.01126095352,2.25288817941,0.02426620036,HH
5276,9,0.04234804197,8.47214512586,0.00000000000,HH
5277,23,0.11197167217,22.40099042100,0.00000000000,HH
5278,9,0.04234804197,8.47214512586,0.00000000000,HH
5285,12,0.01246300573,2.49336974077,0.01265370034,HH
5286,5,0.01055109239,2.11087395522,0.03478314726,HH
5287,10,0.01601347952,3.20367456222,0.00135685756,HH
5294,23,0.14225038354,28.45852412350,0.00000000000,HH
5295,23,0.17252909492,34.51605782600,0.00000000000,HH
5348,9,0.01747837121,3.49673956870,0.00047098139,HH
5369,23,0.04315641906,8.63386836980,0.00000000000,HH
5370,9,0.03257781417,6.51752151412,0.00000000007,HH
5371,9,0.01392556110,2.78596734625,0.00533682475,HH
5375,10,0.02214172652,4.42968653579,0.00000943702,HH
5376,12,0.02920334546,5.84242812309,0.00000000514,HH
5383,12,0.04851912208,9.70672625654,0.00000000000,HH
5384,23,0.08995079118,17.99551136460,0.00000000000,HH
5385,9,0.02902500406,5.80674929167,0.00000000637,HH
5387,9,0.05211826977,10.42676873760,0.00000000000,HH
5388,45,0.08909062441,17.82342712110,0.00000000000,HH
5389,5,0.02441616344,4.88470848672,0.00000103582,HH
5391,23,0.12022950255,24.05304506710,0.00000000000,HH
5392,23,0.23033390754,46.08044034900,0.00000000000,HH
5393,23,0.18904475567,37.82016711830,0.00000000000,HH
5394,23,0.22758129741,45.52975546690,0.00000000000,HH
5395,23,0.15050821392,30.11057876960,0.00000000000,HH
5396,9,0.02991320659,5.98444234728,0.00000000217,HH
5397,9,0.01747837121,3.49673956870,0.00047098139,HH
5411,23,0.13949777342,27.90783924140,0.00000000000,HH
5412,23,0.13123994305,26.25578459530,0.00000000000,HH
5484,45,0.23115046172,46.24379949650,0.00000000000,HH
5485,23,0.24960217841,49.93523452330,0.00000000000,HH
5486,23,0.06242468993,12.48866254410,0.00000000000,HH
5499,12,0.04336824831,8.67624675429,0.00000000000,HH
5500,12,0.04079281143,8.16100700316,0.00000000000,HH
5501,12,0.02276475326,4.55432874528,0.00000525531,HH
5506,9,0.02369578890,4.74059095799,0.00000213096,HH
5507,9,0.01747837121,3.49673956870,0.00047098139,HH
5508,9,0.01747837121,3.49673956870,0.00047098139,HH
5509,9,0.04234804197,8.47214512586,0.00000000000,HH
5510,23,0.08169296080,16.34345671850,0.00000000000,HH
5511,5,0.01410623881,2.82211357868,0.00477082777,HH
5512,12,0.03821737455,7.64576725203,0.00000000000,HH
5513,12,0.04980684052,9.96434613210,0.00000000000,HH
5514,12,0.02018931638,4.03908899415,0.00005365920,HH
5519,12,0.02920334546,5.84242812309,0.00000000514,HH
5520,12,0.04980684052,9.96434613210,0.00000000000,HH
5521,12,0.05495771428,10.99482563440,0.00000000000,HH
5522,5,0.01268418024,2.53761772930,0.01116098217,HH
5523,12,0.04208052987,8.41862687872,0.00000000000,HH
5524,9,0.03879523186,7.76137290341,0.00000000000,HH
5525,9,0.06810591526,13.62524373860,0.00000000000,HH
5526,23,0.05141424943,10.28592301590,0.00000000000,HH
5527,5,0.01552829738,3.10660942807,0.00189246252,HH
5528,23,0.23859173791,47.73249499510,0.00000000000,HH
5529,45,0.46981098839,93.99002508710,0.00000000000,HH
5530,23,0.34869614290,69.75989027700,0.00000000000,HH
5531,23,0.22758129741,45.52975546690,0.00000000000,HH
5532,23,0.18904475567,37.82016711830,0.00000000000,HH
5533,9,0.04856545966,9.71599651515,0.00000000000,HH
5534,9,0.04856545966,9.71599651515,0.00000000000,HH
5535,23,0.07343513043,14.69140207230,0.00000000000,HH
5548,9,0.02991320659,5.98444234728,0.00000000217,HH
5549,9,0.02991320659,5.98444234728,0.00000000217,HH
5624,23,0.18078692529,36.16811247210,0.00000000000,HH
5625,23,0.12848733292,25.70509971330,0.00000000000,HH
5626,5,0.01552829738,3.10660942807,0.00189246252,HH
5638,12,0.04079281143,8.16100700316,0.00000000000,HH
5639,25,0.15601460233,31.21218223420,0.00000000000,HH
5640,12,0.06654718025,13.31340451440,0.00000000000,HH
5641,12,0.05366999584,10.73720575880,0.00000000000,HH
5649,23,0.13123994305,26.25578459530,0.00000000000,HH
5650,23,0.19730258604,39.47222176440,0.00000000000,HH
5651,12,0.05495771428,10.99482563440,0.00000000000,HH
5652,12,0.04980684052,9.96434613210,0.00000000000,HH
5653,12,0.04079281143,8.16100700316,0.00000000000,HH
5658,10,0.00988523253,1.97766258864,0.04796678339,HH
5659,12,0.03306650079,6.61528774978,0.00000000004,HH
5660,12,0.03564193767,7.13052750091,0.00000000000,HH
5661,12,0.03564193767,7.13052750091,0.00000000000,HH
5662,12,0.04336824831,8.67624675429,0.00000000000,HH
5663,23,0.11747689242,23.50236018510,0.00000000000,HH
5664,23,0.10096123167,20.19825089280,0.00000000000,HH
5665,9,0.04856545966,9.71599651515,0.00000000000,HH
5666,9,0.02991320659,5.98444234728,0.00000000217,HH
5668,23,0.11197167217,22.40099042100,0.00000000000,HH
5669,23,0.40925356564,81.87495768200,0.00000000000,HH
5670,45,0.46981098839,93.99002508710,0.00000000000,HH
5671,23,0.28813872016,57.64482287200,0.00000000000,HH
5672,23,0.22758129741,45.52975546690,0.00000000000,HH
5673,23,0.15050821392,30.11057876960,0.00000000000,HH
